,Temp,Irradiance,Time,Monat,Wochentag,TagArt,Verbrauch,WW,Heiz
86,4.25,72.0,14,1,5,1,0.88701748029778,0.4296875,0.5554928020656481
87,3.73,0.0,15,1,5,1,0.8219358678549373,0.37109375,0.5646334270656481
88,2.8,0.0,16,1,5,1,0.7905171564071116,0.390625,0.5615865520656481
89,2.16,0.0,17,1,5,1,0.908337299149521,0.4296875,0.5554928020656481
90,1.69,0.0,18,1,5,1,1.151271248786031,0.46875,0.5493990520656481
91,1.42,0.0,19,1,5,1,1.1961551269012913,0.46875,0.5493990520656481
92,1.0,0.0,20,1,5,1,1.082262324496268,0.4296875,0.5554928020656481
93,0.58,0.0,21,1,5,1,0.7961276528332177,0.3515625,0.5676803020656481
94,0.03,0.0,22,1,5,1,0.7074819997738905,0.29296875,0.5768209270656481
95,-0.41000000000000003,0.0,23,1,5,1,0.6362288602797357,0.1953125,0.592055302065648
96,-0.9,0.0,0,1,6,2,0.49150268970126265,0.16406250000000003,0.5969303020656481
97,-1.14,0.0,1,1,6,2,0.3561289029108038,0.09375,0.6078990520656481
98,-1.74,0.0,2,1,6,2,0.2656923810654389,0.046875,0.615211552065648
99,-1.91,0.0,3,1,6,2,0.2381682211849142,0.046875,0.615211552065648
100,-1.91,0.0,4,1,6,2,0.22075497841149808,0.046875,0.615211552065648
101,-1.6300000000000001,0.0,5,1,6,2,0.21513780245303266,0.046875,0.615211552065648
102,-1.23,0.0,6,1,6,2,0.22300184657703065,0.09375,0.6078990520656481
103,-1.6,0.0,7,1,6,2,0.24715569768202858,0.140625,0.6005865520656481
104,-0.78,63.0,8,1,6,2,0.3853381904160236,0.421875,0.556711552065648
105,0.88,141.0,9,1,6,2,0.6847336140374277,0.703125,0.5128365520656482
106,2.06,237.0,10,1,6,2,0.9133526428283333,0.7968750000000001,0.49821155206564804
107,3.98,318.0,11,1,6,2,1.0857999161882994,0.84375,0.4908990520656481
108,5.01,247.0,12,1,6,2,1.1897176629282777,0.7265625,0.5091803020656481
109,5.44,175.0,13,1,6,2,1.0650163925281024,0.609375,0.527461552065648
110,5.55,57.0,14,1,6,2,0.825724738161977,0.515625,0.5420865520656482
111,4.38,0.0,15,1,6,2,0.6852953560719336,0.4453125,0.5530553020656481
112,2.5100000000000002,0.0,16,1,6,2,0.6083400569652168,0.46875,0.5493990520656481
113,0.74,0.0,17,1,6,2,0.6341790494170912,0.515625,0.5420865520656482
114,-0.47000000000000003,0.0,18,1,6,2,0.8246012786578015,0.5625,0.5347740520656481
115,-1.29,0.0,19,1,6,2,0.9633455040160512,0.5625,0.5347740520656481
116,-1.8,0.0,20,1,6,2,0.9712095643384895,0.515625,0.5420865520656482
117,-2.09,0.0,21,1,6,2,0.794268553243756,0.421875,0.556711552065648
118,-1.94,0.0,22,1,6,2,0.7010234467062272,0.3515625,0.5676803020656481
119,-1.77,0.0,23,1,6,2,0.5403722456519429,0.234375,0.585961552065648
120,-0.89,0.0,0,1,0,0,0.38013345689724454,0.1171875,0.6042428020656481
121,-0.29,0.0,1,1,0,0,0.2597954208245658,0.05859375,0.6133834270656481
122,-0.64,0.0,2,1,0,0,0.22549342451429713,0.01953125,0.6194771770656481
123,-1.87,0.0,3,1,0,0,0.21818316331902574,0.01953125,0.6194771770656481
124,-2.48,0.0,4,1,0,0,0.21593385182055938,0.05859375,0.6133834270656481
125,-2.46,0.0,5,1,0,0,0.2299920441836594,0.1953125,0.592055302065648
126,-2.12,0.0,6,1,0,0,0.38238284568333075,0.56640625,0.5341646770656481
127,-1.45,0.0,7,1,0,0,0.683790517032265,0.60546875,0.5280709270656481
128,-0.49,75.0,8,1,0,0,0.7613917584965292,0.546875,0.5372115520656481
129,0.41000000000000003,41.0,9,1,0,0,0.7180925274903748,0.41015625,0.5585396770656481
130,2.88,195.0,10,1,0,0,0.659610440688104,0.37109375,0.5646334270656481
131,4.54,279.0,11,1,0,0,0.6528625048380355,0.33203125,0.5707271770656481
132,5.44,204.0,12,1,0,0,0.7051589800000982,0.33203125,0.5707271770656481
133,5.79,124.0,13,1,0,0,0.754643827283719,0.3125,0.5737740520656481
134,5.61,84.0,14,1,0,0,0.675917948107726,0.2734375,0.5798678020656481
135,4.09,0.0,15,1,0,0,0.6067516350491317,0.234375,0.585961552065648
136,4.01,0.0,16,1,0,0,0.5746989500124244,0.29296875,0.5768209270656481
137,2.94,0.0,17,1,0,0,0.6523001692740567,0.41015625,0.5585396770656481
138,-0.07,0.0,18,1,0,0,0.8569874608423843,0.4296875,0.5554928020656481
139,-0.27,0.0,19,1,0,0,1.0386193267063943,0.56640625,0.5341646770656481
140,-0.03,0.0,20,1,0,0,1.016126233052981,0.60546875,0.5280709270656481
141,0.12,0.0,21,1,0,0,0.8373060133071584,0.546875,0.5372115520656481
142,-0.41000000000000003,0.0,22,1,0,0,0.7152808930355962,0.3125,0.5737740520656481
143,-1.07,0.0,23,1,0,0,0.5510811956297537,0.1953125,0.592055302065648
144,-1.48,0.0,0,1,1,0,0.3805067382028003,0.1171875,0.6042428020656481
145,-0.29,0.0,1,1,1,0,0.2600505332902565,0.05859375,0.6133834270656481
146,-0.17,0.0,2,1,1,0,0.2257148532611318,0.01953125,0.6194771770656481
147,-0.65,0.0,3,1,1,0,0.2183974136166603,0.01953125,0.6194771770656481
148,-1.09,0.0,4,1,1,0,0.2161458933192306,0.05859375,0.6133834270656481
149,-1.99,0.0,5,1,1,0,0.23021789048012775,0.1953125,0.592055302065648
150,-1.98,0.0,6,1,1,0,0.38275833586374425,0.56640625,0.5341646770656481
151,-2.82,0.0,7,1,1,0,0.6844619818395258,0.60546875,0.5280709270656481
152,-2.19,85.0,8,1,1,0,0.7621394254002035,0.546875,0.5372115520656481
153,-0.21,168.0,9,1,1,0,0.7187976759854473,0.41015625,0.5585396770656481
154,2.68,290.0,10,1,1,0,0.6602581613223106,0.37109375,0.5646334270656481
155,4.23,319.0,11,1,1,0,0.6535035992990158,0.33203125,0.5707271770656481
156,5.12,271.0,12,1,1,0,0.7058514280634636,0.33203125,0.5707271770656481
157,5.23,101.0,13,1,1,0,0.7553848680187207,0.3125,0.5737740520656481
158,4.7,23.0,14,1,1,0,0.676581682477086,0.2734375,0.5798678020656481
159,4.05,8.0,15,1,1,0,0.6073474492595484,0.234375,0.585961552065648
160,3.07,0.0,16,1,1,0,0.575263289572835,0.29296875,0.5768209270656481
161,1.92,0.0,17,1,1,0,0.6529407113588896,0.41015625,0.5585396770656481
162,1.27,0.0,18,1,1,0,0.857829000653356,0.4296875,0.5554928020656481
163,2.38,0.0,19,1,1,0,1.0396392243523735,0.56640625,0.5341646770656481
164,3.01,0.0,20,1,1,0,1.017124043180527,0.60546875,0.5280709270656481
165,3.91,0.0,21,1,1,0,0.8381282265487979,0.546875,0.5372115520656481
166,4.52,0.0,22,1,1,0,0.7159832805930206,0.3125,0.5737740520656481
167,4.57,0.0,23,1,1,0,0.5516223429296474,0.1953125,0.592055302065648
168,4.46,0.0,0,1,2,0,0.38084134415729487,0.1171875,0.6042428020656481
169,4.22,0.0,1,1,2,0,0.2602792137636115,0.05859375,0.6133834270656481
170,3.7,0.0,2,1,2,0,0.22591334001201008,0.01953125,0.6194771770656481
171,3.58,0.0,3,1,2,0,0.21858946559142553,0.01953125,0.6194771770656481
172,3.46,0.0,4,1,2,0,0.21633596540406266,0.05859375,0.6133834270656481
173,3.26,0.0,5,1,2,0,0.23042033705288492,0.1953125,0.592055302065648
174,3.0,0.0,6,1,2,0,0.38309492182118426,0.56640625,0.5341646770656481
175,2.75,0.0,7,1,2,0,0.6850638765828014,0.60546875,0.5280709270656481
176,2.52,105.0,8,1,2,0,0.762809627600327,0.546875,0.5372115520656481
177,3.38,218.0,9,1,2,0,0.7194297647785607,0.41015625,0.5585396770656481
178,5.23,288.0,10,1,2,0,0.6608387723586813,0.37109375,0.5646334270656481
179,6.4,267.0,11,1,2,0,0.6540782701247003,0.33203125,0.5707271770656481
180,7.0,56.0,12,1,2,0,0.7064721321239223,0.33203125,0.5707271770656481
181,7.26,105.0,13,1,2,0,0.7560491304620511,0.3125,0.5737740520656481
182,7.15,46.0,14,1,2,0,0.6771766474445964,0.2734375,0.5798678020656481
183,5.95,18.0,15,1,2,0,0.607881532265741,0.234375,0.585961552065648
184,4.62,0.0,16,1,2,0,0.5757691586115409,0.29296875,0.5768209270656481
185,3.97,0.0,17,1,2,0,0.6535148873850883,0.41015625,0.5585396770656481
186,3.55,0.0,18,1,2,0,0.8585833490424839,0.4296875,0.5554928020656481
187,3.23,0.0,19,1,2,0,1.0405534509780667,0.56640625,0.5341646770656481
188,3.03,0.0,20,1,2,0,1.0180184709260607,0.60546875,0.5280709270656481
189,2.86,0.0,21,1,2,0,0.8388652509261202,0.546875,0.5372115520656481
190,2.66,0.0,22,1,2,0,0.7166128945280468,0.3125,0.5737740520656481
191,2.36,0.0,23,1,2,0,0.5521074230485644,0.1953125,0.592055302065648
192,2.36,0.0,0,1,3,0,0.3811378371596619,0.1171875,0.6042428020656481
193,2.25,0.0,1,1,3,0,0.2604818465634174,0.05859375,0.6133834270656481
194,2.21,0.0,2,1,3,0,0.22608921825703462,0.01953125,0.6194771770656481
195,2.25,0.0,3,1,3,0,0.21875964207289547,0.01953125,0.6194771770656481
196,2.38,0.0,4,1,3,0,0.21650438748606274,0.05859375,0.6133834270656481
197,2.36,0.0,5,1,3,0,0.23059972409421864,0.1953125,0.592055302065648
198,2.47,0.0,6,1,3,0,0.38339316923832206,0.56640625,0.5341646770656481
199,2.62,0.0,7,1,3,0,0.6855972133375066,0.60546875,0.5280709270656481
200,2.85,62.0,8,1,3,0,0.7634034909745941,0.546875,0.5372115520656481
201,3.84,121.0,9,1,3,0,0.7199898558742113,0.41015625,0.5585396770656481
202,4.98,132.0,10,1,3,0,0.6613532489881283,0.37109375,0.5646334270656481
203,6.23,115.0,11,1,3,0,0.6545874839595814,0.33203125,0.5707271770656481
204,6.83,131.0,12,1,3,0,0.7070221352938816,0.33203125,0.5707271770656481
205,6.84,61.0,13,1,3,0,0.7566377305955581,0.3125,0.5737740520656481
206,6.54,61.0,14,1,3,0,0.6777038438404168,0.2734375,0.5798678020656481
207,6.05,14.0,15,1,3,0,0.608354780541646,0.234375,0.585961552065648
208,5.64,0.0,16,1,3,0,0.5762174068220967,0.29296875,0.5768209270656481
209,5.5,0.0,17,1,3,0,0.654023662197889,0.41015625,0.5585396770656481
210,5.38,0.0,18,1,3,0,0.8592517740278152,0.4296875,0.5554928020656481
211,4.6,0.0,19,1,3,0,1.0413635435886897,0.56640625,0.5341646770656481
212,4.12,0.0,20,1,3,0,1.0188110195589741,0.60546875,0.5280709270656481
213,3.46,0.0,21,1,3,0,0.839518325219472,0.546875,0.5372115520656481
214,2.94,0.0,22,1,3,0,0.7171707923470644,0.3125,0.5737740520656481
215,2.26,0.0,23,1,3,0,0.5525372501449825,0.1953125,0.592055302065648
216,1.5,0.0,0,1,4,0,0.3813967766400812,0.1171875,0.6042428020656481
217,1.22,0.0,1,1,4,0,0.2606588141642339,0.05859375,0.6133834270656481
218,0.39,0.0,2,1,4,0,0.2262428200019309,0.01953125,0.6194771770656481
219,-0.49,0.0,3,1,4,0,0.21890826418136103,0.01953125,0.6194771770656481
220,-1.02,0.0,4,1,4,0,0.2166514774018985,0.05859375,0.6133834270656481
221,-1.62,0.0,5,1,4,0,0.2307563901770961,0.1953125,0.592055302065648
222,-1.82,0.0,6,1,4,0,0.383653640964018,0.56640625,0.5341646770656481
223,-1.12,0.0,7,1,4,0,0.6860629978816971,0.60546875,0.5280709270656481
224,0.11,80.0,8,1,4,0,0.7639221360029633,0.546875,0.5372115520656481
225,3.36,107.0,9,1,4,0,0.7204790063289713,0.41015625,0.5585396770656481
226,5.56,61.0,10,1,4,0,0.6618025628030728,0.37109375,0.5646334270656481
227,7.22,67.0,11,1,4,0,0.655032201150794,0.33203125,0.5707271770656481
228,6.69,170.0,12,1,4,0,0.7075024757378244,0.33203125,0.5707271770656481
229,6.25,129.0,13,1,4,0,0.7571517790033542,0.3125,0.5737740520656481
230,5.81,50.0,14,1,4,0,0.678164265747539,0.2734375,0.5798678020656481
231,4.85,19.0,15,1,4,0,0.6087680878623314,0.234375,0.585961552065648
232,3.54,0.0,16,1,4,0,0.576608880749378,0.29296875,0.5768209270656481
233,1.85,0.0,17,1,4,0,0.6544679965942248,0.41015625,0.5585396770656481
234,1.28,0.0,18,1,4,0,0.8598355373300381,0.4296875,0.5554928020656481
235,2.39,0.0,19,1,4,0,1.0420710310928547,0.56640625,0.5341646770656481
236,3.5100000000000002,0.0,20,1,4,0,1.0195031851516778,0.60546875,0.5280709270656481
237,3.04,0.0,21,1,4,0,0.8400886814620305,0.546875,0.5372115520656481
238,0.8300000000000001,0.0,22,1,4,0,0.7176580279579721,0.3125,0.5737740520656481
239,0.9400000000000001,0.0,23,1,4,0,0.5529126356785108,0.1953125,0.592055302065648
240,1.81,0.0,0,1,5,1,0.3996835107372426,0.13671875,0.6011959270656481
241,2.9,0.0,1,1,5,1,0.335892305211247,0.078125,0.6103365520656481
242,3.19,0.0,2,1,5,1,0.24782642335571115,0.0390625,0.6164303020656481
243,2.69,0.0,3,1,5,1,0.22750352480087574,0.0390625,0.6164303020656481
244,2.15,0.0,4,1,5,1,0.21903565141779258,0.0390625,0.6164303020656481
245,2.11,0.0,5,1,5,1,0.217342076110237,0.0390625,0.6164303020656481
246,1.86,0.0,6,1,5,1,0.2574233378981843,0.078125,0.6103365520656481
247,1.9000000000000001,0.0,7,1,5,1,0.38895762768745495,0.1171875,0.6042428020656481
248,2.02,34.0,8,1,5,1,0.597267302326412,0.3515625,0.5676803020656481
249,2.97,129.0,9,1,5,1,0.7767862185498993,0.5859375,0.5311178020656481
250,4.09,29.0,10,1,5,1,0.8242063140049842,0.6640625,0.518930302065648
251,5.25,46.0,11,1,5,1,0.8552551813813821,0.703125,0.5128365520656482
252,6.0,42.0,12,1,5,1,0.9167883902642813,0.60546875,0.5280709270656481
253,6.1,77.0,13,1,5,1,0.956305136492847,0.5078125,0.5433053020656481
254,6.53,53.0,14,1,5,1,0.8925138303641278,0.4296875,0.5554928020656481
255,6.61,17.0,15,1,5,1,0.8270289436366106,0.37109375,0.5646334270656481
256,6.19,0.0,16,1,5,1,0.7954155479920921,0.390625,0.5615865520656481
257,5.91,0.0,17,1,5,1,0.913965755977279,0.4296875,0.5554928020656481
258,6.14,0.0,18,1,5,1,1.1584050306601608,0.46875,0.5493990520656481
259,5.03,0.0,19,1,5,1,1.2035670294071183,0.46875,0.5493990520656481
260,4.79,0.0,20,1,5,1,1.0889684970093965,0.4296875,0.5554928020656481
261,4.73,0.0,21,1,5,1,0.801060809512498,0.3515625,0.5676803020656481
262,4.65,0.0,22,1,5,1,0.7118658688635655,0.29296875,0.5768209270656481
263,4.41,0.0,23,1,5,1,0.6401712135083272,0.1953125,0.592055302065648
264,4.03,0.0,0,1,6,2,0.49419924797369985,0.16406250000000003,0.5969303020656481
265,3.63,0.0,1,1,6,2,0.3580827525018243,0.09375,0.6078990520656481
266,3.63,0.0,2,1,6,2,0.26715006379906225,0.046875,0.615211552065648
267,4.07,0.0,3,1,6,2,0.23947489662784316,0.046875,0.615211552065648
268,4.03,0.0,4,1,6,2,0.22196611860982304,0.046875,0.615211552065648
269,3.71,0.0,5,1,6,2,0.21631812481401563,0.046875,0.615211552065648
270,3.33,0.0,6,1,6,2,0.22422531388912825,0.09375,0.6078990520656481
271,3.34,0.0,7,1,6,2,0.24851168160084147,0.140625,0.6005865520656481
272,2.5100000000000002,63.0,8,1,6,2,0.38745229253800084,0.421875,0.556711552065648
273,2.48,96.0,9,1,6,2,0.6884903057097456,0.703125,0.5128365520656482
274,2.87,86.0,10,1,6,2,0.9183636194125492,0.7968750000000001,0.49821155206564804
275,3.38,269.0,11,1,6,2,1.0917570002383399,0.84375,0.4908990520656481
276,4.26,153.0,12,1,6,2,1.196244876559624,0.7265625,0.5091803020656481
277,4.52,166.0,13,1,6,2,1.0708594508927765,0.609375,0.527461552065648
278,4.34,160.0,14,1,6,2,0.8302549570130183,0.515625,0.5420865520656482
279,3.89,36.0,15,1,6,2,0.6890551295355009,0.4453125,0.5530553020656481
280,2.9,0.0,16,1,6,2,0.6116776262829732,0.46875,0.5493990520656481
281,1.68,0.0,17,1,6,2,0.6376583811986111,0.515625,0.5420865520656482
282,1.95,0.0,18,1,6,2,0.8291253340611159,0.5625,0.5347740520656481
283,2.74,0.0,19,1,6,2,0.9686307593614107,0.5625,0.5347740520656481
284,2.53,0.0,20,1,6,2,0.9765379647700492,0.515625,0.5420865520656482
285,2.28,0.0,21,1,6,2,0.7986261925140182,0.421875,0.556711552065648
286,2.25,0.0,22,1,6,2,0.704869510175078,0.3515625,0.5676803020656481
287,2.06,0.0,23,1,6,2,0.5433369196343497,0.234375,0.585961552065648
288,1.76,0.0,0,1,0,0,0.38195382628406577,0.1171875,0.6042428020656481
289,1.42,0.0,1,1,0,0,0.261039519796235,0.05859375,0.6133834270656481
290,1.47,0.0,2,1,0,0,0.2265732593044253,0.01953125,0.6194771770656481
291,1.15,0.0,3,1,0,0,0.21922799100190649,0.01953125,0.6194771770656481
292,0.96,0.0,4,1,0,0,0.2169679080493612,0.05859375,0.6133834270656481
293,1.18,0.0,5,1,0,0,0.23109342177583278,0.1953125,0.592055302065648
294,1.39,0.0,6,1,0,0,0.3842139868943431,0.56640625,0.5341646770656481
295,1.8,0.0,7,1,0,0,0.6870650285600505,0.60546875,0.5280709270656481
296,2.13,86.0,8,1,0,0,0.7650378839466119,0.546875,0.5372115520656481
297,1.84,49.0,9,1,0,0,0.7215313029977808,0.41015625,0.5585396770656481
298,1.79,35.0,10,1,0,0,0.6627691596202036,0.37109375,0.5646334270656481
299,1.95,59.0,11,1,0,0,0.6559889093118799,0.33203125,0.5707271770656481
300,2.1,35.0,12,1,0,0,0.708535819593105,0.33203125,0.5707271770656481
301,2.72,36.0,13,1,0,0,0.7582576382977528,0.3125,0.5737740520656481
302,2.63,24.0,14,1,0,0,0.6791547596941752,0.2734375,0.5798678020656481
303,1.94,21.0,15,1,0,0,0.6096572253758265,0.234375,0.585961552065648
304,1.54,0.0,16,1,0,0,0.5774510476116571,0.29296875,0.5768209270656481
305,1.46,0.0,17,1,0,0,0.6554238806892632,0.41015625,0.5585396770656481
306,1.39,0.0,18,1,0,0,0.8610913713381556,0.4296875,0.5554928020656481
307,1.68,0.0,19,1,0,0,1.0435930292542421,0.56640625,0.5341646770656481
308,1.51,0.0,20,1,0,0,1.0209922220639664,0.60546875,0.5280709270656481
309,1.08,0.0,21,1,0,0,0.8413156745035137,0.546875,0.5372115520656481
310,0.63,0.0,22,1,0,0,0.718706204361409,0.3125,0.5737740520656481
311,0.17,0.0,23,1,0,0,0.5537201931748339,0.1953125,0.592055302065648
312,-0.18,0.0,0,1,1,0,0.38206808961714916,0.1171875,0.6042428020656481
313,-0.55,0.0,1,1,1,0,0.26111761104360054,0.05859375,0.6133834270656481
314,-0.99,0.0,2,1,1,0,0.22664103979587458,0.01953125,0.6194771770656481
315,-1.84,0.0,3,1,1,0,0.21929357411998265,0.01953125,0.6194771770656481
316,-2.2,0.0,4,1,1,0,0.2170328150558964,0.05859375,0.6133834270656481
317,-1.96,0.0,5,1,1,0,0.23116255453433135,0.1953125,0.592055302065648
318,-2.16,0.0,6,1,1,0,0.3843289263621992,0.56640625,0.5341646770656481
319,-0.63,0.0,7,1,1,0,0.6872705671325627,0.60546875,0.5280709270656481
320,-1.25,99.0,8,1,1,0,0.7652667488377717,0.546875,0.5372115520656481
321,0.33,190.0,9,1,1,0,0.721747152600362,0.41015625,0.5585396770656481
322,2.22,311.0,10,1,1,0,0.6629674301466402,0.37109375,0.5646334270656481
323,3.01,343.0,11,1,1,0,0.6561851516382566,0.33203125,0.5707271770656481
324,3.66,326.0,12,1,1,0,0.7087477814736661,0.33203125,0.5707271770656481
325,3.98,261.0,13,1,1,0,0.7584844749902471,0.3125,0.5737740520656481
326,3.84,165.0,14,1,1,0,0.6793579322650962,0.2734375,0.5798678020656481
327,3.1,31.0,15,1,1,0,0.6098396072180147,0.234375,0.585961552065648
328,1.78,0.0,16,1,1,0,0.5776237949444133,0.29296875,0.5768209270656481
329,1.72,0.0,17,1,1,0,0.6556199538841818,0.41015625,0.5585396770656481
330,0.58,0.0,18,1,1,0,0.8613489710710646,0.4296875,0.5554928020656481
331,1.0,0.0,19,1,1,0,1.043905225285877,0.56640625,0.5341646770656481
332,0.88,0.0,20,1,1,0,1.0212976565369276,0.60546875,0.5280709270656481
333,0.9,0.0,21,1,1,0,0.8415673578754291,0.546875,0.5372115520656481
334,1.13,0.0,22,1,1,0,0.718921208769816,0.3125,0.5737740520656481
335,1.14,0.0,23,1,1,0,0.5538858415887483,0.1953125,0.592055302065648
336,0.79,0.0,0,1,2,0,0.382147554117007,0.1171875,0.6042428020656481
337,0.5,0.0,1,1,2,0,0.26117191959730546,0.05859375,0.6133834270656481
338,0.47000000000000003,0.0,2,1,2,0,0.22668817777174788,0.01953125,0.6194771770656481
339,0.33,0.0,3,1,2,0,0.21933918390681215,0.01953125,0.6194771770656481
340,0.38,0.0,4,1,2,0,0.21707795465485166,0.05859375,0.6133834270656481
341,0.05,0.0,5,1,2,0,0.23121063288524807,0.1953125,0.592055302065648
342,0.11,0.0,6,1,2,0,0.3844088610660877,0.56640625,0.5341646770656481
343,0.11,0.0,7,1,2,0,0.6874135090656007,0.60546875,0.5280709270656481
344,0.03,34.0,8,1,2,0,0.76542591276849,0.546875,0.5372115520656481
345,0.19,83.0,9,1,2,0,0.7218972654290664,0.41015625,0.5585396770656481
346,0.03,79.0,10,1,2,0,0.6631053175535142,0.37109375,0.5646334270656481
347,0.17,174.0,11,1,2,0,0.6563216284362625,0.33203125,0.5707271770656481
348,0.29,166.0,12,1,2,0,0.7088951904845913,0.33203125,0.5707271770656481
349,0.30000000000000004,203.0,13,1,2,0,0.7586422283130668,0.3125,0.5737740520656481
350,0.1,113.0,14,1,2,0,0.6794992283426536,0.2734375,0.5798678020656481
351,-0.04,38.0,15,1,2,0,0.6099664445607026,0.234375,0.585961552065648
352,-0.13,0.0,16,1,2,0,0.5777439318971438,0.29296875,0.5768209270656481
353,-0.21,0.0,17,1,2,0,0.6557563132797628,0.41015625,0.5585396770656481
354,-0.21,0.0,18,1,2,0,0.8615281187658227,0.4296875,0.5554928020656481
355,-0.04,0.0,19,1,2,0,1.0441223420039323,0.56640625,0.5341646770656481
356,-0.26,0.0,20,1,2,0,1.021510071380794,0.60546875,0.5280709270656481
357,-0.45,0.0,21,1,2,0,0.8417423916009301,0.546875,0.5372115520656481
358,-0.6000000000000001,0.0,22,1,2,0,0.7190707336960265,0.3125,0.5737740520656481
359,-0.8300000000000001,0.0,23,1,2,0,0.5540010414148026,0.1953125,0.592055302065648
360,-0.9500000000000001,0.0,0,1,3,0,0.3821927620310316,0.1171875,0.6042428020656481
361,-1.04,0.0,1,1,3,0,0.26120281614685326,0.05859375,0.6133834270656481
362,-1.15,0.0,2,1,3,0,0.2267149948921105,0.01953125,0.6194771770656481
363,-1.55,0.0,3,1,3,0,0.21936513167679947,0.01953125,0.6194771770656481
364,-1.97,0.0,4,1,3,0,0.21710363492198928,0.05859375,0.6133834270656481
365,-2.06,0.0,5,1,3,0,0.23123798501090898,0.1953125,0.592055302065648
366,-1.98,0.0,6,1,3,0,0.3844543364921535,0.56640625,0.5341646770656481
367,-1.96,0.0,7,1,3,0,0.6874948299998638,0.60546875,0.5280709270656481
368,-2.29,66.0,8,1,3,0,0.7655164624828776,0.546875,0.5372115520656481
369,-1.93,106.0,9,1,3,0,0.7219826657042404,0.41015625,0.5585396770656481
370,-1.49,132.0,10,1,3,0,0.6631837623962678,0.37109375,0.5646334270656481
371,-1.0,201.0,11,1,3,0,0.6563992708152975,0.33203125,0.5707271770656481
372,-0.25,86.0,12,1,3,0,0.7089790528537615,0.33203125,0.5707271770656481
373,-0.02,51.0,13,1,3,0,0.7587319755642874,0.3125,0.5737740520656481
374,-0.04,71.0,14,1,3,0,0.6795796132219146,0.2734375,0.5798678020656481
375,-0.45,9.0,15,1,3,0,0.6100386032906577,0.234375,0.585961552065648
376,-1.43,0.0,16,1,3,0,0.577812278925669,0.29296875,0.5768209270656481
377,-1.6300000000000001,0.0,17,1,3,0,0.6558338890857719,0.41015625,0.5585396770656481
378,-1.97,0.0,18,1,3,0,0.8616300374593467,0.4296875,0.5554928020656481
379,-1.42,0.0,19,1,3,0,1.0442458615366457,0.56640625,0.5341646770656481
380,-1.4,0.0,20,1,3,0,1.0216309158876007,0.60546875,0.5280709270656481
381,-1.39,0.0,21,1,3,0,0.8418419694792328,0.546875,0.5372115520656481
382,-1.3,0.0,22,1,3,0,0.7191557997619024,0.3125,0.5737740520656481
383,-1.58,0.0,23,1,3,0,0.5540665793729838,0.1953125,0.592055302065648
384,-1.79,0.0,0,1,4,0,0.38220425290774795,0.1171875,0.6042428020656481
385,-2.02,0.0,1,1,4,0,0.2612106693575967,0.05859375,0.6133834270656481
386,-2.49,0.0,2,1,4,0,0.226721811197707,0.01953125,0.6194771770656481
387,-2.69,0.0,3,1,4,0,0.2193717270350662,0.01953125,0.6194771770656481
388,-2.78,0.0,4,1,4,0,0.21711016226876978,0.05859375,0.6133834270656481
389,-3.12,0.0,5,1,4,0,0.2312449373393761,0.1953125,0.592055302065648
390,-3.1,0.0,6,1,4,0,0.38446589533771125,0.56640625,0.5341646770656481
391,-3.29,0.0,7,1,4,0,0.6875155001783158,0.60546875,0.5280709270656481
392,-3.4,51.0,8,1,4,0,0.7655394779778758,0.546875,0.5372115520656481
393,-3.15,123.0,9,1,4,0,0.7220043722484949,0.41015625,0.5585396770656481
394,-2.71,111.0,10,1,4,0,0.663203701631851,0.37109375,0.5646334270656481
395,-2.28,118.0,11,1,4,0,0.6564190062862707,0.33203125,0.5707271770656481
396,-1.98,57.0,12,1,4,0,0.7090003685116993,0.33203125,0.5707271770656481
397,-1.79,73.0,13,1,4,0,0.7587547872948154,0.3125,0.5737740520656481
398,-1.79,38.0,14,1,4,0,0.6796000450009659,0.2734375,0.5798678020656481
399,-2.46,4.0,15,1,4,0,0.6100569447965337,0.234375,0.585961552065648
400,-3.74,0.0,16,1,4,0,0.5778296510880733,0.29296875,0.5768209270656481
401,-4.03,0.0,17,1,4,0,0.6558536070138623,0.41015625,0.5585396770656481
402,-4.27,0.0,18,1,4,0,0.8616559429915734,0.4296875,0.5554928020656481
403,-4.79,0.0,19,1,4,0,1.0442772574658392,0.56640625,0.5341646770656481
404,-5.83,0.0,20,1,4,0,1.0216616317025902,0.60546875,0.5280709270656481
405,-6.72,0.0,21,1,4,0,0.8418672799118171,0.546875,0.5372115520656481
406,-7.49,0.0,22,1,4,0,0.7191774212919477,0.3125,0.5737740520656481
407,-6.82,0.0,23,1,4,0,0.5540832376851662,0.1953125,0.592055302065648
408,-5.57,0.0,0,1,5,1,0.40027404558584706,0.13671875,0.6011959270656481
409,-5.71,0.0,1,1,5,1,0.3363885881939698,0.078125,0.6103365520656481
410,-5.81,0.0,2,1,5,1,0.24819258847544992,0.0390625,0.6164303020656481
411,-5.93,0.0,3,1,5,1,0.22783966267242683,0.0390625,0.6164303020656481
412,-6.01,0.0,4,1,5,1,0.21935927796741325,0.0390625,0.6164303020656481
413,-6.38,0.0,5,1,5,1,0.21766320035852796,0.0390625,0.6164303020656481
414,-7.92,0.0,6,1,5,1,0.25780368249734326,0.078125,0.6103365520656481
415,-8.15,0.0,7,1,5,1,0.38953231500649327,0.1171875,0.6042428020656481
416,-8.44,96.0,8,1,5,1,0.5981497682118193,0.3515625,0.5676803020656481
