,P,strahlung,H_sun,temp,WS10m,Int,month,day,hour,art,strom,ww,heiz
92995,0.0,0.0,0.0,26.96,0.9,0.0,8,11,19,0,0.41795656,0.38653663,1.067707e-08
92996,0.0,0.0,0.0,26.82,0.41,0.0,8,11,20,0,0.44255516,0.40573838,7.1358164e-10
92997,0.0,0.0,0.0,25.8,0.14,0.0,8,11,21,0,0.41347826,0.36750418,6.249498e-10
92998,0.0,0.0,0.0,23.41,1.03,0.0,8,11,22,0,0.37268093,0.20694758,8.4908585e-08
92999,0.0,0.0,0.0,21.03,1.72,0.0,8,11,23,0,0.2846351,0.12790085,0.00042140356
93000,0.0,0.0,0.0,19.94,1.79,0.0,8,12,0,0,0.1414024,0.085853495,1.2406706e-06
93001,0.0,0.0,0.0,19.56,1.59,0.0,8,12,1,0,0.0414776,0.034460735,5.489209e-07
93002,0.0,0.0,0.0,20.0,1.24,0.0,8,12,2,0,0.011969803,0.014017446,2.3548674e-07
93003,0.0,0.0,0.0,18.71,1.52,0.0,8,12,3,0,0.0061068228,0.013889469,5.5851196e-08
93004,0.0,0.0,0.0,17.32,1.72,0.0,8,12,4,0,0.008127206,0.037368737,5.792118e-08
93005,357.0,66.7,9.87,17.49,1.59,0.0,8,12,5,0,0.017847652,0.12978712,3.0567413e-08
93006,1654.9,239.97,19.78,20.82,1.17,0.0,8,12,6,0,0.111836724,0.38647613,3.5321418e-10
93007,3350.6,454.53,29.71,23.38,0.97,0.0,8,12,7,0,0.26355344,0.41197556,5.6371106e-12
93008,4782.1,665.92,39.21,25.98,1.03,0.0,8,12,8,0,0.31510606,0.37328064,1.1149968e-13
93009,5744.8,842.93,47.64,28.14,0.62,0.0,8,12,9,0,0.33487028,0.27973214,1.1618277e-14
93010,6253.3,955.42,53.94,29.73,0.41,0.0,8,12,10,0,0.3266889,0.25325242,8.645902e-15
93011,6409.2,981.53,56.72,30.83,0.83,0.0,8,12,11,0,0.31581315,0.2241603,3.6336717e-14
93012,5899.4,880.51,55.07,31.44,1.17,0.0,8,12,12,0,0.34294057,0.21758708,6.186929e-12
93013,5932.3,880.12,49.55,31.7,1.38,0.0,8,12,13,0,0.37225673,0.21155824,5.795085e-10
93014,5041.1,725.31,41.56,32.16,1.59,0.0,8,12,14,0,0.33578724,0.18415575,4.41888e-10
93015,3752.0,527.69,32.27,31.97,1.72,0.0,8,12,15,0,0.26722366,0.16450417,2.4399348e-08
93016,2058.4,301.99,22.41,31.48,1.79,0.0,8,12,16,0,0.23892088,0.21070705,7.8047367e-07
93017,545.3,107.55,12.45,30.26,2.0,0.0,8,12,17,0,0.26116577,0.2752073,3.2030546e-06
93018,33.5,13.58,2.79,28.48,2.21,0.0,8,12,18,0,0.32043323,0.2883508,6.656845e-07
93019,0.0,0.0,0.0,29.16,0.76,0.0,8,12,19,0,0.41746396,0.38817093,4.8611902e-08
